Company, Quarter, Days Receivable, Current Ratio, Cash to TA, Working Capital To TA, Asset Turnover, Gross Profit Margin,Operating Profit Margin, Net Profit Margin, Debt to asset, Debt to equity, Equity multiplier,Time interest earned coverage, Operating return on asset, Return on asset, Return on Equity, EBITDA to TA, Cashflow to expenditure,Cashflow to debt, Result
Seadrill Partners LLC,2015-09,63.03,0.90,0.0284,-0.0110,0.07,0.70,0.2973,0.0471,0.5344,3.8535,7.21,2.62,0.0204,0.0032,0.0233,0.0316,29.04,0.0449,1
Seadrill Partners LLC,2015-12,93.24,1.05,0.0466,0.0066,0.07,0.64,0.5152,0.2059,0.5613,3.9824,7.09,5.20,0.0352,0.0141,0.0998,0.0435,68.54,0.0821,1
Seadrill Partners LLC,2016-03,92.11,1.15,0.0589,0.0191,0.07,0.75,0.3529,0.0813,0.5598,3.8839,6.94,3.41,0.0230,0.0053,0.0368,0.0366,126.65,0.0565,1
Seadrill Partners LLC,2016-06,104.84,1.30,0.0662,0.0362,0.06,0.77,0.4786,0.1429,0.5387,3.5841,6.65,4.50,0.0294,0.0088,0.0585,0.0426,1057.00,0.0577,1
Seadrill Partners LLC,2016-09,81.29,1.56,0.1085,0.0635,0.06,0.78,0.5488,0.2164,0.5300,3.3126,6.25,4.76,0.0307,0.0121,0.0758,0.0441,51.32,0.0931,1
Seadrill Partners LLC,2016-12,83.96,1.82,0.1132,0.0809,0.05,0.68,0.6918,0.2887,0.5310,3.0191,5.69,5.38,0.0360,0.0150,0.0855,0.0454,23.57,0.0301,1
Seadrill Partners LLC,2017-03,77.33,1.50,0.1276,0.0621,0.05,0.56,0.5182,0.1734,0.5285,2.8770,5.44,4.00,0.0251,0.0084,0.0457,0.0382,17.17,0.0447,1
Seadrill Partners LLC,2017-06,82.14,1.16,0.1368,0.0255,0.04,0.71,0.2576,0.0437,0.5262,2.8202,5.36,1.54,0.0103,0.0017,0.0093,0.0248,8.20,0.0341,1
Seadrill Partners LLC,2017-09,77.87,2.08,0.1285,0.0940,0.04,0.65,0.5011,0.1673,0.5171,2.6467,5.12,2.95,0.0211,0.0070,0.0360,0.0352,4.19,0.0350,1
Seadrill Partners LLC,2017-12,97.76,2.22,0.1299,0.1023,0.04,0.57,0.3021,0.1034,0.5157,2.5833,5.01,1.72,0.0119,0.0041,0.0203,0.0225,5.38,0.0228,1
Seadrill Partners LLC,2018-03,91.95,2.19,0.1343,0.0980,0.03,0.25,0.2501,-0.0165,0.5170,2.5601,4.95,0.86,0.0076,-0.0005,-0.0025,0.0206,14.99,0.0312,1
Natural Gas Service Group Inc,2014-06,29.16,3.55,0.0539,0.1441,0.08,0.59,0.2316,0.1542,0.0037,0.0050,1.33,1695.00,0.0190,0.0126,0.0168,0.0386,0.57,8.6160,1
Natural Gas Service Group Inc,2014-09,33.44,2.46,0.0182,0.1105,0.09,0.54,0.2281,0.1517,0.0036,0.0049,1.35,1460.00,0.0210,0.0140,0.0189,0.0409,0.47,8.2660,1
Natural Gas Service Group Inc,2014-12,34.56,3.97,0.0218,0.1475,0.10,0.55,0.2472,0.1477,0.0035,0.0047,1.35,6699.00,0.0236,0.0141,0.0190,0.0437,1.16,8.0670,1
Natural Gas Service Group Inc,2015-03,35.03,6.65,0.0306,0.1543,0.09,0.57,0.2339,0.1493,0.0035,0.0047,1.31,1929.00,0.0205,0.0131,0.0172,0.0411,1.34,11.6250,1
Natural Gas Service Group Inc,2015-06,35.08,6.81,0.0764,0.1831,0.09,0.58,0.0379,0.0253,0.0035,0.0046,1.30,306.33,0.0033,0.0022,0.0028,0.0240,16.84,13.6930,1
Natural Gas Service Group Inc,2015-09,32.09,5.97,0.1042,0.2024,0.07,0.57,0.1792,0.1209,0.0035,0.0046,1.31,542.57,0.0132,0.0089,0.0117,0.0326,6.06,9.5020,1
Natural Gas Service Group Inc,2015-12,31.82,16.03,0.1244,0.2404,0.09,0.51,0.1803,0.1272,0.0035,0.0045,1.27,2321.50,0.0163,0.0115,0.0146,0.0356,5.53,6.7460,1
Natural Gas Service Group Inc,2016-03,45.25,17.51,0.1493,0.2606,0.07,0.55,0.1746,0.1178,0.0035,0.0044,1.27,1883.50,0.0131,0.0088,0.0112,0.0321,5.23,10.0330,1
Natural Gas Service Group Inc,2016-06,26.23,24.61,0.1810,0.2804,0.06,0.55,0.1089,0.0732,0.0035,0.0044,1.26,936.50,0.0065,0.0044,0.0055,0.0254,14.45,9.7690,1
Natural Gas Service Group Inc,2016-09,29.66,16.35,0.2097,0.2973,0.06,0.58,0.1127,0.0933,0.0034,0.0043,1.26,911.50,0.0063,0.0052,0.0065,0.0249,13.54,9.7080,1
Natural Gas Service Group Inc,2016-12,39.75,14.67,0.2184,0.3027,0.06,0.55,0.0905,0.0694,0.0034,0.0043,1.26,756.00,0.0052,0.0040,0.0050,0.0236,-2.28,2.2750,1
Natural Gas Service Group Inc,2017-09,40.51,18.75,0.2472,0.3592,0.05,0.52,0.0373,0.0328,0.0034,0.0042,1.24,84.71,0.0020,0.0018,0.0022,0.0203,0.98,3.9420,1
Trecora Resources,2014-06,34.01,3.33,0.0432,0.2352,0.50,0.16,0.0994,0.0671,0.0645,0.0854,1.32,7.41,0.0501,0.0338,0.0448,0.0572,1.62,0.4100,1
Trecora Resources,2014-09,32.32,2.89,0.0883,0.2357,0.49,0.17,0.1148,0.0751,0.0582,0.0778,1.34,126.10,0.0559,0.0366,0.0489,0.0623,2.78,1.3466,1
Trecora Resources,2014-12,34.35,2.21,0.0367,0.1295,0.32,0.17,0.0656,0.0297,0.3467,0.6643,1.92,5.57,0.0209,0.0095,0.0182,0.0319,0.79,0.0604,1
Trecora Resources,2015-03,41.63,2.32,0.0382,0.1317,0.23,0.28,0.1765,0.1049,0.3341,0.6163,1.84,15.88,0.0413,0.0246,0.0453,0.0508,1.27,0.1252,1
Trecora Resources,2015-06,33.55,2.26,0.0362,0.1182,0.25,0.26,0.1599,0.1074,0.3220,0.5717,1.78,16.65,0.0397,0.0267,0.0474,0.0486,1.17,0.1383,1
Trecora Resources,2015-09,30.70,2.27,0.0603,0.1278,0.27,0.25,0.1653,0.0794,0.3047,0.5356,1.76,20.68,0.0448,0.0216,0.0379,0.0533,2.19,0.1950,1
Trecora Resources,2015-12,28.95,2.91,0.0722,0.1684,0.23,0.19,0.0950,0.0185,0.3151,0.5717,1.81,11.53,0.0223,0.0044,0.0079,0.0325,0.57,0.0542,1
Trecora Resources,2016-03,32.38,3.04,0.0539,0.1549,0.20,0.23,0.1177,0.1384,0.3015,0.5282,1.75,9.79,0.0234,0.0275,0.0482,0.0328,0.68,0.0657,1
Trecora Resources,2016-06,32.39,2.74,0.0334,0.1274,0.17,0.24,0.1207,0.2098,0.2761,0.4745,1.72,9.71,0.0211,0.0367,0.0630,0.0293,0.92,0.1045,1
Trecora Resources,2016-09,31.23,2.41,0.0268,0.1136,0.20,0.16,0.0722,0.0490,0.2761,0.4766,1.73,7.27,0.0146,0.0099,0.0171,0.0238,0.72,0.0870,1
Trecora Resources,2016-12,36.85,2.09,0.0289,0.1006,0.19,0.14,0.0468,-0.0156,0.2866,0.5074,1.77,13.95,0.0087,-0.0029,-0.0052,0.0179,0.58,0.1014,1
Trecora Resources,2017-03,39.29,1.97,0.0137,0.0847,0.19,0.19,0.0755,0.0268,0.2847,0.5063,1.78,6.59,0.0142,0.0050,0.0089,0.0232,0.63,0.1037,1
Trecora Resources,2017-06,36.27,1.88,0.0058,0.0757,0.21,0.18,0.0831,0.0134,0.2958,0.5312,1.80,7.61,0.0171,0.0028,0.0050,0.0256,0.49,0.0763,1
Trecora Resources,2017-09,33.27,1.66,0.0138,0.0608,0.20,0.16,0.0645,0.0279,0.2903,0.5237,1.80,4.99,0.0129,0.0056,0.0101,0.0221,1.23,0.1575,1
Trecora Resources,2017-12,35.16,1.82,0.0093,0.0786,0.20,0.15,0.0725,0.2118,0.3027,0.5364,1.77,5.82,0.0146,0.0427,0.0756,0.0238,0.10,0.0129,1
Trecora Resources,2018-03,34.40,2.01,0.0077,0.0855,0.21,0.14,0.0503,0.0328,0.3196,0.5712,1.79,4.11,0.0108,0.0070,0.0125,0.0201,0.25,0.0255,1
Trecora Resources,2018-06,34.98,2.03,0.0102,0.0817,0.20,0.12,0.0499,0.0325,0.3149,0.5537,1.76,4.17,0.0102,0.0066,0.0117,0.0189,1.60,0.0672,1
Hallador Energy Co,2014-06,24.93,3.67,0.0795,0.1181,0.15,0.31,0.1016,0.0798,0.0605,0.0847,1.40,9.84,0.0148,0.0116,0.0162,0.0148,1.66,0.6411,1
Hallador Energy Co,2014-09,59.57,2.18,0.0360,0.0948,0.11,0.20,-0.0812,-0.0870,0.5657,1.8898,3.34,-2.95,-0.0088,-0.0094,-0.0315,-0.0088,0.83,0.0124,1
Hallador Energy Co,2014-12,24.42,1.69,0.0232,0.0594,0.17,0.32,0.1597,0.0933,0.5286,1.6134,3.05,2.52,0.0277,0.0162,0.0495,0.0277,3.05,0.1147,1
Hallador Energy Co,2015-03,27.38,1.63,0.0205,0.0580,0.17,0.32,0.1679,0.0775,0.5064,1.4820,2.93,3.02,0.0285,0.0132,0.0385,0.0285,2.66,0.0752,1
Hallador Energy Co,2015-06,24.23,1.51,0.0286,0.0481,0.17,0.28,0.1326,0.0719,0.4366,1.2395,2.84,3.80,0.0219,0.0119,0.0338,0.0219,2.42,0.1426,1
Hallador Energy Co,2015-09,28.67,1.40,0.0346,0.0388,0.15,0.30,0.1340,0.0627,0.4256,1.1564,2.72,2.12,0.0195,0.0091,0.0248,0.0195,4.61,0.0782,1
Hallador Energy Co,2015-12,22.61,1.31,0.0295,0.0288,0.12,0.27,0.0460,0.0082,0.4062,1.0613,2.61,1.90,0.0056,0.0010,0.0026,0.0056,4.46,0.0824,1
Hallador Energy Co,2016-03,22.70,1.41,0.0251,0.0331,0.14,0.34,0.1769,0.0808,0.4120,1.0619,2.58,2.41,0.0246,0.0113,0.0290,0.0246,3.16,0.0847,1
Hallador Energy Co,2016-06,24.94,1.67,0.0298,0.0479,0.13,0.33,0.1570,0.0856,0.4481,1.1164,2.49,2.38,0.0197,0.0108,0.0268,0.0197,6.19,0.0463,1
Hallador Energy Co,2016-09,26.11,1.46,0.0237,0.0373,0.12,0.28,0.1167,0.0656,0.4308,1.0469,2.43,2.96,0.0142,0.0080,0.0194,0.0142,3.38,0.0572,1
Hallador Energy Co,2016-12,27.74,1.70,0.0322,0.0641,0.14,0.29,-0.1187,-0.0529,0.3857,0.9449,2.45,-4.00,-0.0162,-0.0072,-0.0176,-0.0162,2.15,0.0841,1
Hallador Energy Co,2017-03,22.75,1.79,0.0258,0.0748,0.12,0.37,0.1761,0.1171,0.3692,0.8782,2.38,3.61,0.0209,0.0139,0.0331,0.0209,3.09,0.0757,1
Hallador Energy Co,2017-09,20.28,1.40,0.0181,0.0404,0.14,0.87,0.0961,0.0526,0.3354,0.7602,2.27,2.22,0.0138,0.0075,0.0171,0.0138,2.58,0.1381,1
Hallador Energy Co,2017-12,21.88,1.32,0.0270,0.0335,0.13,-1.36,0.0569,0.3098,0.3199,0.6649,2.08,1.43,0.0076,0.0412,0.0857,0.0076,1.86,0.0819,1
Hallador Energy Co,2018-03,19.77,1.44,0.0307,0.0490,0.13,0.31,0.0742,0.0316,0.2987,0.6145,2.06,1.85,0.0096,0.0041,0.0085,0.0096,1.26,0.0851,1
Hallador Energy Co,2018-09,17.99,1.93,0.0321,0.0892,0.15,0.86,0.0701,0.0366,0.3202,0.6648,2.08,1.71,0.0106,0.0055,0.0115,0.0106,2.49,0.0856,1
PrimeEnergy Corp,2014-06,48.67,0.82,0.0411,-0.0286,0.12,0.48,0.2116,0.1102,0.4427,2.2049,4.98,5.97,0.0247,0.0129,0.0641,0.0470,1.56,0.1614,1
PrimeEnergy Corp,2014-09,36.72,0.85,0.0365,-0.0239,0.16,0.60,0.4401,0.2650,0.3937,1.6533,4.20,18.22,0.0711,0.0428,0.1799,0.0941,5.31,0.1533,1
PrimeEnergy Corp,2014-12,25.12,1.13,0.0348,0.0193,0.17,0.63,0.3750,0.2313,0.3828,1.4565,3.81,18.08,0.0625,0.0385,0.1466,0.0969,0.91,0.1171,1
PrimeEnergy Corp,2015-06,56.97,1.11,0.0244,0.0121,0.08,0.31,-0.0998,-0.0991,0.3919,1.4628,3.73,-2.10,-0.0079,-0.0078,-0.0291,0.0151,3.49,0.0740,1
PrimeEnergy Corp,2016-03,65.71,1.08,0.0580,0.0082,0.06,0.12,-0.0912,-0.1413,0.4377,1.9044,4.35,-1.38,-0.0052,-0.0080,-0.0348,0.0175,0.39,0.0114,1
PrimeEnergy Corp,2016-06,44.88,1.15,0.0796,0.0166,0.06,0.23,0.4615,0.1796,0.4123,1.7112,4.15,6.91,0.0278,0.0108,0.0449,0.0549,-0.52,0.0388,1
PrimeEnergy Corp,2016-09,40.23,0.19,0.0252,-0.3452,0.08,0.47,0.4975,0.2922,0.3334,1.1668,3.50,8.37,0.0392,0.0230,0.0805,0.0734,-0.01,0.0009,0
PrimeEnergy Corp,2016-12,40.88,0.66,0.0471,-0.0425,0.08,-1.39,-0.1623,-0.1317,0.3089,1.1327,3.67,-3.79,-0.0123,-0.0100,-0.0366,0.0403,2.81,0.0912,0
PrimeEnergy Corp,2017-03,37.63,0.52,0.0527,-0.1007,0.09,0.12,2.0650,1.0890,0.1343,0.3779,2.81,69.89,0.1856,0.0979,0.2755,0.2205,-0.60,0.5435,0
PrimeEnergy Corp,2017-09,50.79,0.72,0.0425,-0.0427,0.08,0.46,-0.1465,-0.1100,0.2301,0.7232,3.14,-4.51,-0.0115,-0.0086,-0.0271,0.0220,0.75,0.1282,0
PrimeEnergy Corp,2017-12,46.58,0.56,0.0342,-0.0832,0.13,-0.49,0.0498,0.6515,0.1964,0.5084,2.59,2.51,0.0066,0.0865,0.2240,0.0562,0.93,0.3856,0
PrimeEnergy Corp,2018-03,39.89,0.72,0.0343,-0.0350,0.12,0.31,0.1848,0.1154,0.2569,0.6614,2.57,6.10,0.0215,0.0134,0.0345,0.0538,-0.18,-0.0252,0
FirstEnergy Corp,2014-09,42.11,0.63,0.0021,-0.0428,0.08,0.55,0.1842,0.0856,0.4205,1.6956,4.03,2.90,0.0140,0.0065,0.0262,0.0219,1.68,0.0518,0
FirstEnergy Corp,2014-12,45.97,0.70,0.0016,-0.0323,0.07,0.55,-0.0968,-0.0879,0.3950,1.6589,4.20,-1.39,-0.0065,-0.0059,-0.0246,0.0025,1.16,0.0474,0
FirstEnergy Corp,2015-03,43.33,0.64,0.0017,-0.0429,0.07,0.58,0.1524,0.0570,0.4064,1.7287,4.25,2.42,0.0113,0.0042,0.0180,0.0192,0.29,0.0090,0
FirstEnergy Corp,2015-06,46.00,0.61,0.0018,-0.0505,0.07,0.60,0.1599,0.0540,0.4188,1.7717,4.23,2.22,0.0105,0.0035,0.0149,0.0190,0.97,0.0359,0
FirstEnergy Corp,2015-09,38.68,0.65,0.0016,-0.0388,0.08,0.59,0.2202,0.0958,0.4003,1.6695,4.17,3.51,0.0172,0.0075,0.0313,0.0270,2.07,0.0629,0
FirstEnergy Corp,2015-12,40.54,0.54,0.0025,-0.0491,0.07,0.58,0.0666,-0.0638,0.4000,1.6805,4.20,0.90,0.0045,-0.0043,-0.0182,0.0176,1.47,0.0541,0
FirstEnergy Corp,2016-03,37.08,0.51,0.0028,-0.0599,0.07,0.61,0.2006,0.0848,0.4243,1.7940,4.23,2.95,0.0147,0.0062,0.0263,0.0235,0.77,0.0291,0
FirstEnergy Corp,2016-09,37.43,0.49,0.0106,-0.0686,0.08,0.64,0.2198,0.0970,0.4373,1.9754,4.52,3.34,0.0166,0.0073,0.0330,0.0267,1.67,0.0493,0
FirstEnergy Corp,2017-03,48.89,0.36,0.0038,-0.1133,0.07,0.65,0.2200,0.0718,0.5244,3.6910,7.04,2.70,0.0145,0.0047,0.0334,0.0242,1.09,0.0346,0
FirstEnergy Corp,2017-06,52.68,0.59,0.0026,-0.0437,0.06,0.69,0.2188,0.0663,0.5267,3.6111,6.86,2.45,0.0132,0.0040,0.0275,0.0228,1.04,0.0305,0
FirstEnergy Corp,2017-09,47.69,0.69,0.0091,-0.0303,0.07,0.69,0.2564,0.1361,0.5193,3.5381,6.81,3.00,0.0171,0.0091,0.0618,0.0280,2.08,0.0565,0
FirstEnergy Corp,2018-03,44.82,0.46,0.0064,-0.0710,0.08,0.66,0.2006,0.4600,0.4923,2.5894,5.26,2.54,0.0154,0.0353,0.1856,0.0226,-1.51,-0.0461,0
FirstEnergy Corp,2018-06,49.76,0.47,0.0066,-0.0694,0.07,0.68,0.2541,0.1106,0.4941,2.5012,5.06,1.95,0.0176,0.0077,0.0388,0.0259,0.82,0.0307,0
Seadrill Limited,2015-06,117.46,0.92,0.0365,-0.0105,0.05,0.62,0.4952,0.3304,0.4566,1.0967,2.40,5.68,0.0226,0.0151,0.0362,0.0317,2.53,0.0354,1
Seadrill Limited,2015-12,134.86,0.85,0.0445,-0.0223,0.04,0.58,0.4672,0.2972,0.4679,1.1718,2.50,4.57,0.0191,0.0121,0.0304,0.0270,3.20,0.0271,1
Seadrill Limited,2016-03,130.81,0.97,0.0473,-0.0040,0.04,0.65,0.3075,0.0831,0.4655,1.1401,2.45,2.69,0.0119,0.0032,0.0079,0.0196,7.95,0.0274,1
Seadrill Limited,2016-06,124.11,0.71,0.0559,-0.0547,0.04,0.70,0.4931,0.2903,0.4519,1.0631,2.35,4.08,0.0186,0.0109,0.0258,0.0270,7.77,0.0291,0
Seadrill Limited,2016-12,142.22,0.61,0.0631,-0.0848,0.03,-0.59,0.3808,0.2129,0.4544,1.0339,2.28,2.37,0.0117,0.0066,0.0149,0.0198,11.13,0.0350,0
Seadrill Limited,2017-03,111.35,0.56,0.0686,-0.0982,0.03,0.61,0.2654,0.1142,0.4524,1.0069,2.23,1.53,0.0071,0.0031,0.0068,0.0168,6.20,0.0161,0
Seadrill Limited,2017-06,106.22,0.50,0.0649,-0.1213,0.03,0.60,-0.0988,-0.2478,0.4500,0.9875,2.19,-0.53,-0.0028,-0.0069,-0.0151,0.0066,4.92,0.0069,0
H&R; Block Inc (HRB),2015-07,67.44,1.77,0.3577,0.2536,0.04,-0.55,-1.2633,-0.7236,0.1393,0.1393,1.00,-20.29,-0.0479,-0.0274,-0.0274,-0.0479,-43.53,-0.7475,0
H&R; Block Inc (HRB),2017-01,142.54,2.17,0.0858,0.2515,0.18,0.14,-0.2762,-0.2313,1.0062,1.0062,1.00,-4.81,-0.0484,-0.0405,-0.0405,0.0029,-19.07,-0.5436,0
Peabody Energy Corp,2017-06,28.40,1.48,0.1318,0.0771,0.15,0.26,0.1172,0.0754,0.2354,0.6148,2.61,3.56,0.0177,0.0114,0.0298,0.0356,1.43,0.0336,1
Peabody Energy Corp,2017-09,26.41,1.75,0.1146,0.1027,0.18,0.30,0.1300,0.1522,0.2055,0.4956,2.41,4.53,0.0238,0.0279,0.0672,0.0479,10.93,0.1495,1
Linn Energy Inc,2016-06,84.11,0.35,0.1081,-0.2842,0.03,0.51,1.1023,0.9143,0.3821,-1.7877,-4.68,5.00,0.0340,0.0282,-0.1318,0.0450,-0.07,-0.0017,0
Linn Energy Inc,2017-06,56.29,1.81,0.0053,0.1181,0.08,0.59,1.4868,0.8396,0.0573,0.0813,1.42,51.61,0.1217,0.0687,0.0975,0.1442,-0.24,0.7165,1
S Corp,2017-12,57.28,2.28,0.2104,0.2431,0.21,0.30,0.0107,-0.1228,0.1414,0.2219,1.57,1.05,0.0022,-0.0252,-0.0396,0.0126,1.81,0.1452,0
Tetra Tech Inc (TTEK),2015-09,46.66,1.83,0.0868,0.2394,0.37,0.15,-0.0347,-0.0548,0.1237,0.2252,1.82,-8.28,-0.0129,-0.0203,-0.0370,-0.0065,7.88,0.1491,0
QAD Inc,2018-01,93.08,1.40,0.4904,0.2367,0.27,0.51,-0.0333,-0.0640,0.0460,0.1304,2.84,-16.70,-0.0090,-0.0173,-0.0490,-0.0044,6.68,0.5497,0
Oceaneering International Inc,2018-06,94.82,2.61,0.1170,0.2366,0.16,0.06,-0.0410,-0.0691,0.2695,0.4998,1.85,-2.23,-0.0068,-0.0114,-0.0211,0.0139,0.38,0.0129,0
Hanesbrands Inc (HBI),2017-12,49.42,1.90,0.0611,0.2332,0.24,0.38,0.0804,-0.2338,0.5749,0.5749,1.00,6.62,0.0192,-0.0558,-0.0558,0.0239,12.21,0.0819,0
Arch Coal Inc,2016-12,28.57,1.79,0.0859,0.0930,0.12,0.18,0.0796,0.0581,1.0863,-3.0191,-2.78,4.08,0.0098,0.0072,-0.0200,0.0168,5.53,0.0166,1
Arch Coal Inc,2017-06,28.30,3.21,0.1620,0.2925,0.26,0.21,0.0791,0.0676,0.1520,0.4065,2.68,7.24,0.0203,0.0173,0.0464,0.0346,6.86,0.2309,1
Arch Coal Inc,2017-09,31.06,3.11,0.1564,0.3008,0.29,0.19,0.1185,0.1114,0.1515,0.4115,2.72,12.17,0.0341,0.0321,0.0871,0.0491,7.46,0.3137,1
Arch Coal Inc,2017-12,37.03,2.79,0.1475,0.2761,0.28,0.19,0.0928,0.1451,0.1588,0.4776,3.01,9.45,0.0257,0.0402,0.1209,0.0395,3.29,0.2937,1
Sandridge Energy Inc,2014-09,76.11,1.82,0.1329,0.0842,0.06,0.70,0.6501,0.3992,0.4622,1.9288,4.17,4.29,0.0371,0.0228,0.0950,0.0560,0.40,0.0516,1
Sandridge Energy Inc,2014-12,85.76,1.50,0.0846,0.0478,0.05,0.64,1.0791,0.7645,0.4579,1.8039,3.94,6.20,0.0536,0.0380,0.1497,0.0719,0.47,0.0706,1
X Technologies Inc,2014-12,51.06,1.80,0.1095,0.2290,0.29,-0.00,-0.1870,-0.1234,0.1061,0.3036,2.86,-56.29,-0.0548,-0.0362,-0.1034,-0.0379,7.95,0.5281,0
Sandridge Energy Inc,2017-06,60.15,1.25,0.1376,0.0417,0.08,0.32,0.2764,0.2769,0.0342,0.0449,1.31,19.93,0.0214,0.0214,0.0281,0.0514,0.88,1.0581,1
Sandridge Energy Inc,2017-09,63.60,1.28,0.1310,0.0467,0.07,0.24,-0.1949,-0.1049,0.0333,0.0436,1.31,-11.45,-0.0139,-0.0075,-0.0098,0.0165,0.69,1.1671,1
H&R; Block Inc (HRB),2016-01,141.73,2.07,0.0659,0.2198,0.17,0.17,-0.2525,-0.1722,0.9143,0.9143,1.00,-5.08,-0.0417,-0.0284,-0.0284,-0.0259,-29.82,-0.3137,0
Actuant Corp,2018-02,68.90,2.15,0.1038,0.2138,0.19,0.33,0.0582,-0.0662,0.3697,0.9288,2.51,8.01,0.0108,-0.0123,-0.0309,0.0178,-0.36,-0.0030,0
X Technologies Inc,2015-06,37.01,1.82,0.0351,0.2118,0.27,0.23,0.0324,-0.0480,0.2468,1.3594,5.51,3.51,0.0087,-0.0128,-0.0706,0.0276,4.06,0.2371,0
Pacific Drilling SA,2015-06,62.27,1.71,0.0177,0.0316,0.05,0.60,0.3381,0.1719,0.5045,1.1316,2.24,2.79,0.0155,0.0079,0.0177,0.0230,1.36,0.0202,1
Pacific Drilling SA,2015-09,50.66,1.63,0.0255,0.0292,0.04,0.67,0.3332,0.1576,0.4962,1.0901,2.20,2.38,0.0146,0.0069,0.0152,0.0229,3.74,0.0524,1
Pacific Drilling SA,2015-12,56.52,1.71,0.0200,0.0292,0.05,0.02,0.1567,-0.0508,0.4912,1.0571,2.15,0.84,0.0072,-0.0023,-0.0050,0.0298,1.56,0.0210,1
Pacific Drilling SA,2016-03,60.24,2.94,0.0678,0.0736,0.03,0.62,0.2183,-0.0122,0.5129,1.1461,2.23,0.99,0.0075,-0.0004,-0.0009,0.0178,3.03,0.0281,1
Pacific Drilling SA,2016-06,61.05,3.42,0.0628,0.0760,0.03,0.63,0.2736,0.0404,0.5111,1.1192,2.19,1.21,0.0094,0.0014,0.0031,0.0201,2.14,0.0093,1
Pacific Drilling SA,2016-09,56.39,3.33,0.0616,0.0814,0.03,0.62,0.2762,0.0055,0.5065,1.1042,2.18,1.10,0.0085,0.0002,0.0004,0.0196,82.98,0.0314,1
Pacific Drilling SA,2016-12,47.85,1.36,0.0977,0.0367,0.03,-0.58,0.1295,-0.2418,0.5244,1.1797,2.25,0.45,0.0038,-0.0072,-0.0161,0.0204,4.15,0.0129,1
Briggs & Stratton Corp,2017-12,40.57,1.68,0.0423,0.2088,0.28,0.21,0.0335,-0.0366,0.2237,0.6639,2.97,2.68,0.0096,-0.0104,-0.0309,0.0183,-1.95,-0.1008,0
Scholastic Corp (SCHL),2018-08,92.18,1.59,0.1420,0.1958,0.11,0.43,-0.3837,-0.2807,0.0083,0.0130,1.57,-104.75,-0.0441,-0.0323,-0.0507,-0.0367,-3.17,-5.6688,0
Office Depot Inc (ODP),2014-12,29.68,1.46,0.1565,0.1936,0.56,0.23,-0.0159,-0.0219,0.1935,0.8168,4.22,-2.54,-0.0089,-0.0123,-0.0518,0.0028,3.67,0.0914,0
Beacon Roofing Supply Inc (BECN),2018-03,52.58,2.18,0.0026,0.1833,0.23,0.24,-0.0403,-0.0468,0.4736,1.3415,2.83,-1.45,-0.0093,-0.0108,-0.0305,-0.0005,4.62,0.0275,0
Plus Inc,2014-09,62.28,1.57,0.1115,0.2690,0.53,0.21,0.0683,0.0402,0.1207,0.2661,2.20,33.27,0.0360,0.0212,0.0467,0.0427,2.52,-0.0828,1
Plus Inc,2014-12,72.60,1.56,0.0871,0.2711,0.52,0.21,0.0671,0.0506,0.1226,0.2683,2.19,35.76,0.0348,0.0262,0.0574,0.0412,0.27,0.0147,1
Plus Inc,2015-03,73.56,1.72,0.1333,0.3258,0.47,0.22,0.0564,0.0333,0.0990,0.2025,2.05,27.47,0.0264,0.0156,0.0319,0.0336,7.82,0.4204,1
Plus Inc,2015-06,62.83,1.67,0.1530,0.3091,0.46,0.22,0.0558,0.0327,0.1307,0.2633,2.02,27.24,0.0260,0.0152,0.0306,0.0333,4.28,0.2869,1
Plus Inc,2015-09,69.34,1.71,0.1064,0.3193,0.57,0.21,0.0793,0.0466,0.0723,0.1399,1.94,63.18,0.0452,0.0266,0.0514,0.0524,-6.05,-1.0410,1
Plus Inc,2015-12,77.92,1.61,0.1056,0.2834,0.47,0.21,0.0604,0.0345,0.0786,0.1565,1.99,45.56,0.0286,0.0163,0.0325,0.0358,-4.99,0.0765,1
Plus Inc,2016-03,70.53,1.75,0.1537,0.3317,0.49,0.22,0.0561,0.0333,0.0769,0.1487,1.93,41.24,0.0272,0.0161,0.0312,0.0320,4.37,0.6711,1
Plus Inc,2016-06,78.04,1.65,0.1233,0.3113,0.47,0.23,0.0597,0.0357,0.0891,0.1838,2.06,51.10,0.0279,0.0167,0.0344,0.0322,10.51,-0.2234,1
Plus Inc,2016-09,70.87,1.60,0.0705,0.3010,0.55,0.22,0.0770,0.0452,0.0843,0.1795,2.13,71.51,0.0420,0.0246,0.0525,0.0465,-39.30,-0.5417,1
Plus Inc,2016-12,81.96,1.54,0.0946,0.2797,0.44,0.23,0.0665,0.0386,0.0733,0.1618,2.21,53.10,0.0295,0.0171,0.0378,0.0335,54.90,1.3613,1
Plus Inc,2017-03,78.71,1.59,0.1480,0.2977,0.45,0.23,0.0575,0.0315,0.0505,0.1082,2.14,49.66,0.0258,0.0141,0.0303,0.0298,0.30,0.0886,1
Plus Inc,2017-06,66.69,1.59,0.1301,0.2966,0.49,0.21,0.0559,0.0360,0.0483,0.1022,2.12,58.12,0.0276,0.0178,0.0376,0.0319,-3.87,-0.0945,1
Plus Inc,2017-09,71.13,1.65,0.0814,0.2967,0.50,0.24,0.0785,0.0464,0.0502,0.0987,1.97,106.21,0.0394,0.0233,0.0458,0.0441,-3.09,0.4520,1
