Company, Quarter, Days Receivable, Current Ratio, Cash to TA, Working Capital To TA, Asset Turnover, Gross Profit Margin,Operating Profit Margin, Net Profit Margin, Debt to asset, Debt to equity, Equity multiplier,Time interest earned coverage, Operating return on asset, Return on asset, Return on Equity, EBITDA to TA, Cashflow to expenditure,Cashflow to debt, Result
Sinclair Broadcast Group Inc (SBGI),2014-09,59.57,1.24,0.0188,0.0208,0.09,0.62,0.2054,0.0977,0.0037,0.0522,14.13,2.12,0.0192,0.0091,0.1290,0.0359,5.65,9.1134,1
Sinclair Broadcast Group Inc (SBGI),2014-12,56.23,1.07,0.0032,0.0059,0.11,0.65,0.3404,0.1555,0.0035,0.0443,12.74,4.42,0.0383,0.0175,0.2231,0.0567,3.09,3.8057,1
Sinclair Broadcast Group Inc (SBGI),2015-03,65.74,1.24,0.0107,0.0189,0.09,0.60,0.1675,0.0481,0.0038,0.0466,12.39,1.81,0.0156,0.0045,0.0555,0.0332,4.72,5.4761,1
Sinclair Broadcast Group Inc (SBGI),2015-06,62.46,1.37,0.0120,0.0273,0.10,0.60,0.2063,0.0826,0.0037,0.0419,11.47,2.40,0.0212,0.0085,0.0976,0.0388,2.84,3.3780,1
Sinclair Broadcast Group Inc (SBGI),2015-09,63.53,1.37,0.0218,0.0329,0.10,0.59,0.1816,0.0789,0.0034,0.0397,11.49,2.05,0.0182,0.0079,0.0907,0.0356,5.25,7.0598,1
Sinclair Broadcast Group Inc (SBGI),2015-12,62.46,1.31,0.0276,0.0307,0.11,0.64,0.2606,0.0951,0.7095,7.3303,10.33,3.28,0.0293,0.0107,0.1107,0.0485,4.71,0.0231,1
Sinclair Broadcast Group Inc (SBGI),2016-03,64.84,1.27,0.0246,0.0252,0.10,0.59,0.2024,0.0417,0.7285,7.6540,10.51,2.37,0.0204,0.0042,0.0441,0.0380,5.18,0.0320,1
Sinclair Broadcast Group Inc (SBGI),2016-06,66.15,1.28,0.0179,0.0253,0.12,0.59,0.2399,0.0741,0.7230,7.3246,10.13,2.97,0.0277,0.0086,0.0866,0.0451,3.16,0.0181,1
Sinclair Broadcast Group Inc (SBGI),2016-09,67.41,1.32,0.0178,0.0324,0.12,0.61,0.2639,0.0733,0.7170,8.1436,11.36,3.42,0.0312,0.0087,0.0984,0.0493,6.41,0.0287,1
Sinclair Broadcast Group Inc (SBGI),2016-12,57.99,1.42,0.0436,0.0450,0.13,0.64,0.3317,0.1516,0.7050,7.1496,10.14,4.87,0.0444,0.0203,0.2056,0.0615,10.11,0.0622,1
Sinclair Broadcast Group Inc (SBGI),2017-03,73.22,3.08,0.1291,0.1541,0.10,0.59,0.2158,0.0912,0.6465,3.6169,5.59,2.36,0.0214,0.0091,0.0507,0.0373,3.35,0.0171,1
Sinclair Broadcast Group Inc (SBGI),2017-06,74.14,2.65,0.1266,0.1407,0.10,0.59,0.2263,0.0684,0.6468,3.5125,5.43,2.90,0.0235,0.0071,0.0385,0.0387,5.63,0.0176,1
Sinclair Broadcast Group Inc (SBGI),2017-09,70.18,1.74,0.0901,0.1014,0.10,0.56,0.1959,0.0457,0.6065,3.5514,5.86,2.54,0.0197,0.0046,0.0268,0.0340,6.25,0.0338,1
Sinclair Broadcast Group Inc (SBGI),2017-12,69.46,2.36,0.1004,0.1457,0.11,0.61,0.2177,0.6043,0.5968,2.5808,4.32,3.06,0.0236,0.0654,0.2827,0.0382,5.39,0.0377,1
Sinclair Broadcast Group Inc (SBGI),2018-03,72.84,2.90,0.1216,0.1685,0.10,0.57,0.1701,0.0648,0.6048,2.5067,4.14,1.62,0.0170,0.0065,0.0268,0.0317,4.54,0.0250,1
Sinclair Broadcast Group Inc (SBGI),2018-06,69.79,2.96,0.1542,0.1688,0.11,0.59,0.2076,0.0384,0.5938,2.4108,4.06,1.64,0.0230,0.0043,0.0173,0.0368,5.18,0.0399,1
Sinclair Broadcast Group Inc (SBGI),2014-09,59.57,1.24,0.0188,0.0208,0.09,0.62,0.2054,0.0977,0.0037,0.0522,14.13,2.12,0.0192,0.0091,0.1290,0.0359,5.65,9.1134,1
Sinclair Broadcast Group Inc (SBGI),2014-12,56.23,1.07,0.0032,0.0059,0.11,0.65,0.3404,0.1555,0.0035,0.0443,12.74,4.42,0.0383,0.0175,0.2231,0.0567,3.09,3.8057,1
Sinclair Broadcast Group Inc (SBGI),2015-03,65.74,1.24,0.0107,0.0189,0.09,0.60,0.1675,0.0481,0.0038,0.0466,12.39,1.81,0.0156,0.0045,0.0555,0.0332,4.72,5.4761,1
Sinclair Broadcast Group Inc (SBGI),2015-06,62.46,1.37,0.0120,0.0273,0.10,0.60,0.2063,0.0826,0.0037,0.0419,11.47,2.40,0.0212,0.0085,0.0976,0.0388,2.84,3.3780,1
Sinclair Broadcast Group Inc (SBGI),2015-09,63.53,1.37,0.0218,0.0329,0.10,0.59,0.1816,0.0789,0.0034,0.0397,11.49,2.05,0.0182,0.0079,0.0907,0.0356,5.25,7.0598,1
Sinclair Broadcast Group Inc (SBGI),2015-12,62.46,1.31,0.0276,0.0307,0.11,0.64,0.2606,0.0951,0.7095,7.3303,10.33,3.28,0.0293,0.0107,0.1107,0.0485,4.71,0.0231,1
Sinclair Broadcast Group Inc (SBGI),2016-03,64.84,1.27,0.0246,0.0252,0.10,0.59,0.2024,0.0417,0.7285,7.6540,10.51,2.37,0.0204,0.0042,0.0441,0.0380,5.18,0.0320,1
Sinclair Broadcast Group Inc (SBGI),2016-06,66.15,1.28,0.0179,0.0253,0.12,0.59,0.2399,0.0741,0.7230,7.3246,10.13,2.97,0.0277,0.0086,0.0866,0.0451,3.16,0.0181,1
Sinclair Broadcast Group Inc (SBGI),2016-09,67.41,1.32,0.0178,0.0324,0.12,0.61,0.2639,0.0733,0.7170,8.1436,11.36,3.42,0.0312,0.0087,0.0984,0.0493,6.41,0.0287,1
Sinclair Broadcast Group Inc (SBGI),2016-12,57.99,1.42,0.0436,0.0450,0.13,0.64,0.3317,0.1516,0.7050,7.1496,10.14,4.87,0.0444,0.0203,0.2056,0.0615,10.11,0.0622,1
Sinclair Broadcast Group Inc (SBGI),2017-03,73.22,3.08,0.1291,0.1541,0.10,0.59,0.2158,0.0912,0.6465,3.6169,5.59,2.36,0.0214,0.0091,0.0507,0.0373,3.35,0.0171,1
Sinclair Broadcast Group Inc (SBGI),2017-06,74.14,2.65,0.1266,0.1407,0.10,0.59,0.2263,0.0684,0.6468,3.5125,5.43,2.90,0.0235,0.0071,0.0385,0.0387,5.63,0.0176,1
Sinclair Broadcast Group Inc (SBGI),2017-09,70.18,1.74,0.0901,0.1014,0.10,0.56,0.1959,0.0457,0.6065,3.5514,5.86,2.54,0.0197,0.0046,0.0268,0.0340,6.25,0.0338,1
Sinclair Broadcast Group Inc (SBGI),2017-12,69.46,2.36,0.1004,0.1457,0.11,0.61,0.2177,0.6043,0.5968,2.5808,4.32,3.06,0.0236,0.0654,0.2827,0.0382,5.39,0.0377,1
Sinclair Broadcast Group Inc (SBGI),2018-03,72.84,2.90,0.1216,0.1685,0.10,0.57,0.1701,0.0648,0.6048,2.5067,4.14,1.62,0.0170,0.0065,0.0268,0.0317,4.54,0.0250,1
Sinclair Broadcast Group Inc (SBGI),2018-06,69.79,2.96,0.1542,0.1688,0.11,0.59,0.2076,0.0384,0.5938,2.4108,4.06,1.64,0.0230,0.0043,0.0173,0.0368,5.18,0.0399,1
Diamondrock Hospitality Co (DRH),2018-06,37.92,1.97,0.0557,0.0431,0.08,1.00,0.1510,0.1177,0.2955,0.4889,1.65,3.60,0.0114,0.0089,0.0147,0.0195,0.94,0.0369,1
Mohawk Industries Inc (MHK),2014-09,55.47,1.84,0.0121,0.1767,0.23,0.28,0.1073,0.0760,0.2747,0.5230,1.90,6.14,0.0246,0.0174,0.0331,0.0343,1.59,0.0944,1
Mohawk Industries Inc (MHK),2014-12,49.88,1.60,0.0118,0.1420,0.24,0.28,0.1056,0.0753,0.2720,0.5101,1.88,9.99,0.0249,0.0177,0.0332,0.0364,1.99,0.1503,1
Mohawk Industries Inc (MHK),2015-03,55.72,1.11,0.0129,0.0376,0.23,0.27,0.0233,0.0119,0.2912,0.5716,1.96,2.66,0.0053,0.0027,0.0053,0.0156,-0.47,-0.0206,1
Mohawk Industries Inc (MHK),2015-06,61.61,1.20,0.0168,0.0597,0.20,0.30,0.1253,0.0913,0.3419,0.7543,2.21,15.19,0.0252,0.0183,0.0405,0.0338,2.59,0.0912,1
Mohawk Industries Inc (MHK),2015-09,56.51,1.06,0.0110,0.0198,0.21,0.31,0.1343,0.0999,0.3171,0.6719,2.12,14.95,0.0287,0.0214,0.0453,0.0381,3.15,0.1220,1
Mohawk Industries Inc (MHK),2015-12,56.02,1.00,0.0082,-0.0009,0.20,0.31,0.1247,0.0960,0.3213,0.6576,2.05,13.49,0.0251,0.0193,0.0395,0.0346,1.80,0.0853,1
Mohawk Industries Inc (MHK),2016-03,58.96,1.04,0.0096,0.0143,0.21,0.29,0.1131,0.0790,0.3157,0.6311,2.00,19.97,0.0239,0.0167,0.0333,0.0336,1.08,0.0467,1
Mohawk Industries Inc (MHK),2016-06,57.11,1.12,0.0109,0.0378,0.22,0.33,0.1518,0.1105,0.2867,0.5496,1.92,33.88,0.0340,0.0247,0.0474,0.0438,3.03,0.1397,1
Mohawk Industries Inc (MHK),2016-09,59.78,1.20,0.0108,0.0569,0.22,0.32,0.1649,0.1176,0.2604,0.4790,1.84,40.20,0.0363,0.0259,0.0476,0.0463,2.37,0.1605,1
Mohawk Industries Inc (MHK),2016-12,57.17,1.28,0.0119,0.0736,0.21,0.32,0.1399,0.1071,0.2455,0.4348,1.77,35.98,0.0298,0.0229,0.0405,0.0400,1.63,0.1373,1
Mohawk Industries Inc (MHK),2017-03,61.15,1.32,0.0176,0.0845,0.21,0.31,0.1237,0.0903,0.2452,0.4342,1.77,33.50,0.0256,0.0187,0.0331,0.0354,0.82,0.0631,1
Mohawk Industries Inc (MHK),2017-06,60.60,1.25,0.0112,0.0682,0.21,0.32,0.1451,0.1063,0.2527,0.4543,1.80,42.40,0.0307,0.0225,0.0404,0.0402,1.11,0.0847,1
Mohawk Industries Inc (MHK),2017-09,61.05,1.48,0.0071,0.1100,0.21,0.32,0.1552,0.1103,0.2298,0.4003,1.74,52.36,0.0321,0.0228,0.0398,0.0418,2.01,0.1694,1
Mohawk Industries Inc (MHK),2017-12,58.44,1.53,0.0070,0.1172,0.20,0.32,0.1450,0.1015,0.2285,0.3915,1.71,47.33,0.0284,0.0199,0.0341,0.0382,1.27,0.1156,1
Mohawk Industries Inc (MHK),2018-03,62.48,1.54,0.0091,0.1195,0.19,0.29,0.1113,0.0865,0.2323,0.3976,1.71,35.65,0.0214,0.0166,0.0285,0.0311,0.73,0.0628,1
Mohawk Industries Inc (MHK),2018-06,59.96,1.74,0.0402,0.1580,0.20,0.30,0.1266,0.0763,0.2350,0.4114,1.75,41.50,0.0253,0.0152,0.0267,0.0352,1.77,0.1444,1
Mohawk Industries Inc (MHK),2018-09,61.05,1.54,0.0070,0.1224,0.20,0.28,0.1128,0.0892,0.2202,0.3784,1.72,31.83,0.0221,0.0175,0.0300,0.0323,1.89,0.0955,1
FirstCash Inc (FCFS),2014-09,81.24,3.48,0.0607,0.2030,0.25,1.00,0.6166,0.1116,0.3087,0.5065,1.64,26.58,0.1531,0.0277,0.0455,0.1595,3.55,0.0937,1
FirstCash Inc (FCFS),2014-12,60.67,6.79,0.0951,0.2442,0.28,1.00,0.6500,0.1329,0.3112,0.4958,1.59,31.97,0.1844,0.0377,0.0601,0.1911,4.61,0.1275,1
FirstCash Inc (FCFS),2015-03,67.24,4.96,0.1075,0.2347,0.25,1.00,0.5983,0.0954,0.3041,0.4777,1.57,26.20,0.1493,0.0238,0.0374,0.1561,6.25,0.1279,1
FirstCash Inc (FCFS),2015-06,77.13,5.24,0.1033,0.2387,0.22,1.00,0.5771,0.0796,0.3415,0.5654,1.66,23.45,0.1291,0.0178,0.0295,0.1353,3.44,0.0566,1
FirstCash Inc (FCFS),2015-09,78.36,4.60,0.0960,0.2282,0.22,1.00,0.6026,0.0659,0.3555,0.6106,1.72,23.56,0.1353,0.0148,0.0254,0.1417,3.35,0.0865,1
FirstCash Inc (FCFS),2015-12,65.21,4.05,0.1155,0.2258,0.25,1.00,0.6363,0.1014,0.3372,0.5885,1.75,27.65,0.1618,0.0258,0.0450,0.1675,4.98,0.1088,1
FirstCash Inc (FCFS),2016-03,71.07,2.49,0.0718,0.1576,0.24,1.00,0.5763,0.0719,0.3131,0.5373,1.72,23.67,0.1401,0.0175,0.0300,0.1466,3.95,0.1062,1
FirstCash Inc (FCFS),2016-06,76.15,2.57,0.0612,0.1616,0.24,1.00,0.5822,0.0641,0.3261,0.5691,1.75,24.49,0.1400,0.0154,0.0269,0.1466,1.35,0.0588,1
FirstCash Inc (FCFS),2016-09,166.49,3.26,0.0366,0.1723,0.11,1.00,0.5698,-0.0054,0.2443,0.3882,1.59,29.33,0.0653,-0.0006,-0.0010,0.0685,0.14,0.0016,1
FirstCash Inc (FCFS),2016-12,86.92,3.85,0.0419,0.1850,0.22,1.00,0.5879,0.0794,0.2128,0.3149,1.48,42.04,0.1266,0.0171,0.0253,0.1334,5.40,0.1235,1
FirstCash Inc (FCFS),2017-03,79.06,2.99,0.0358,0.1518,0.22,1.00,0.5884,0.0729,0.1633,0.2244,1.37,43.08,0.1289,0.0160,0.0220,0.1357,7.91,0.1914,1
FirstCash Inc (FCFS),2017-06,95.97,3.27,0.0435,0.1768,0.20,1.00,0.5630,0.0366,0.1862,0.2627,1.41,42.00,0.1115,0.0072,0.0102,0.1183,4.18,0.0994,1
FirstCash Inc (FCFS),2017-09,96.92,3.20,0.0438,0.1814,0.20,1.00,0.5801,0.0649,0.2040,0.2964,1.45,41.21,0.1185,0.0133,0.0193,0.1249,5.01,0.1058,1
FirstCash Inc (FCFS),2017-12,80.73,4.49,0.0555,0.2054,0.23,1.00,0.6242,0.1411,0.1950,0.2726,1.40,48.28,0.1453,0.0328,0.0459,0.1512,6.78,0.1778,1
FirstCash Inc (FCFS),2018-03,76.06,3.03,0.0551,0.1640,0.22,1.00,0.6046,0.0926,0.1889,0.2657,1.41,43.88,0.1357,0.0208,0.0292,0.1411,10.33,0.2413,1
FirstCash Inc (FCFS),2018-06,87.64,3.58,0.0414,0.1765,0.21,1.00,0.5756,0.0718,0.2573,0.3947,1.53,37.02,0.1203,0.0150,0.0230,0.1258,2.00,0.0554,1
FirstCash Inc (FCFS),2018-09,95.42,3.29,0.0269,0.1686,0.20,1.00,0.5746,0.0775,0.2838,0.4580,1.61,31.40,0.1167,0.0157,0.0254,0.1220,3.09,0.0903,1
Mondelez International Inc Class A (MDLZ),2016-09,42.48,0.63,0.0266,-0.0806,0.10,0.39,0.1395,0.0857,0.2704,0.6218,2.30,6.91,0.0141,0.0087,0.0199,0.0174,2.75,0.0468,0
Jack In The Box Inc (JACK),2015-03,11.03,0.80,0.0071,-0.0292,0.29,0.28,0.1169,0.0642,0.4499,2.6326,5.85,9.76,0.0337,0.0185,0.1084,0.0506,3.33,0.0780,1
Jack In The Box Inc (JACK),2015-06,17.39,0.83,0.0082,-0.0261,0.28,0.29,0.1402,0.0746,0.4784,3.7061,7.75,11.04,0.0399,0.0213,0.1647,0.0564,3.39,0.1229,1
Mondelez International Inc Class A (MDLZ),2016-03,43.24,0.68,0.0209,-0.0652,0.10,0.39,0.1357,0.0858,0.2720,0.6265,2.30,3.59,0.0137,0.0087,0.0199,0.0169,-1.44,-0.0261,0
Sleep Number Corp,2018-06,6.28,0.39,0.0051,-0.5353,0.67,0.60,0.0066,0.0118,0.3880,-8.6272,-22.23,1.43,0.0044,0.0080,-0.1770,0.0372,-1.61,-0.1103,0
Mondelez International Inc Class A (MDLZ),2017-06,36.01,0.53,0.0223,-0.1174,0.10,0.39,0.1362,0.0832,0.2993,0.7302,2.44,7.91,0.0130,0.0079,0.0194,0.0161,4.88,0.0436,0
Whirlpool Corp (WHR),2016-03,52.55,0.91,0.0355,-0.0403,0.23,0.18,0.0719,0.0325,0.2546,1.0528,4.13,4.74,0.0169,0.0076,0.0315,0.0254,-7.78,-0.1320,0
Mondelez International Inc Class A (MDLZ),2014-12,38.75,0.84,0.0244,-0.0338,0.13,0.36,0.0667,0.0566,0.2499,0.6018,2.41,3.01,0.0088,0.0075,0.0180,0.0127,4.70,0.1445,0
Mondelez International Inc Class A (MDLZ),2016-06,39.93,0.69,0.0277,-0.0635,0.10,0.40,0.1276,0.0736,0.2731,0.6263,2.29,5.96,0.0127,0.0073,0.0168,0.0159,4.19,0.0458,0
Mondelez International Inc Class A (MDLZ),2015-06,38.70,0.71,0.0301,-0.0752,0.12,0.40,0.1098,0.0530,0.2970,0.7846,2.64,5.72,0.0129,0.0062,0.0165,0.0164,2.46,0.0441,0
Mondelez International Inc Class A (MDLZ),2018-06,35.58,0.55,0.0198,-0.1053,0.10,0.42,0.0969,0.0528,0.3130,0.7821,2.50,5.15,0.0094,0.0051,0.0128,0.0126,3.24,0.0393,0
Mondelez International Inc Class A (MDLZ),2015-03,47.09,0.72,0.0286,-0.0717,0.12,0.38,0.1045,0.0417,0.2913,0.7620,2.62,4.63,0.0126,0.0050,0.0132,0.0162,-0.64,-0.0151,0
Dave & Buster's Entertainment Inc (PLAY),2015-10,1.95,0.65,0.0199,-0.0555,0.20,0.81,0.0491,0.0236,0.3654,1.1082,3.03,4.81,0.0097,0.0047,0.0142,0.0144,0.88,0.1017,0
Whirlpool Corp (WHR),2018-03,48.69,0.90,0.0512,-0.0419,0.24,0.17,0.0584,0.0191,0.2892,1.3714,4.74,6.83,0.0141,0.0046,0.0219,0.0228,-10.80,-0.1212,0
Jack In The Box Inc (JACK),2017-12,9.69,1.53,0.0033,0.1192,0.25,0.41,0.2244,0.0414,0.9548,-2.9507,-3.09,5.16,0.0571,0.0105,-0.0325,0.0738,6.91,0.0638,1
Jack In The Box Inc (JACK),2018-03,30.68,0.87,0.0013,-0.0256,0.24,0.42,0.2191,0.2269,1.0780,-2.1890,-2.03,4.39,0.0525,0.0544,-0.1105,0.0686,-4.74,-0.0379,0
Jack In The Box Inc (JACK),2018-04,30.68,0.87,0.0013,-0.0256,0.24,0.60,0.2108,0.2269,1.0780,-2.1890,-2.03,4.22,0.0505,0.0544,-0.1105,0.0907,1.96,0.0369,0
Mondelez International Inc Class A (MDLZ),2014-09,57.78,0.88,0.0244,-0.0253,0.12,0.38,0.1023,0.1078,0.2555,0.5797,2.27,4.54,0.0122,0.0128,0.0291,0.0160,1.93,0.0437,1
Anheuser-Busch InBev SA/NV ADR (BUD),2018-09,44.32,0.67,0.0336,-0.0430,0.06,0.62,0.3243,0.0719,0.4920,1.7048,3.47,4.55,0.0181,0.0040,0.0139,0.0362,3.24,0.1253,0
I Corp,2017-03,36.16,0.90,0.0220,-0.0362,0.36,0.36,0.0211,0.0101,0.2223,0.5884,2.65,9.61,0.0076,0.0036,0.0097,0.0218,-0.98,-0.1086,0
Sleep Number Corp,2016-06,7.64,0.72,0.0053,-0.1291,0.61,0.62,0.0087,0.0051,0.0352,0.0921,2.62,9.55,0.0053,0.0031,0.0081,0.0363,-1.48,-1.0538,0
Mondelez International Inc Class A (MDLZ),2015-09,44.05,0.89,0.0307,-0.0220,0.10,0.39,1.1391,1.0609,0.2464,0.5477,2.22,56.13,0.1175,0.1094,0.2433,0.1206,2.37,0.0514,1
Mondelez International Inc Class A (MDLZ),2016-12,34.71,0.59,0.0283,-0.0965,0.11,0.38,0.1241,0.0137,0.2795,0.6836,2.45,7.30,0.0137,0.0015,0.0037,0.0170,5.86,0.0988,0
Anheuser-Busch InBev SA/NV ADR (BUD),2016-03,31.03,0.64,0.0514,-0.0755,0.07,0.60,0.2844,0.0139,0.3674,1.1739,3.20,3.76,0.0199,0.0010,0.0031,0.0433,3.26,0.2855,0
One Liberty Properties,2015-09,76.58,0.50,0.0229,-0.0439,0.02,1.00,0.4763,0.0101,0.5513,1.4147,2.57,-2.11,0.0117,0.0002,0.0006,0.0180,-0.24,0.0245,0
One Liberty Properties,2016-03,74.19,0.46,0.0179,-0.0447,0.03,1.00,0.4419,0.0084,0.5424,1.3746,2.53,-2.13,0.0112,0.0002,0.0005,0.0159,-1.20,0.0171,0
Sleep Number Corp,2017-06,7.74,0.51,0.0047,-0.2802,0.65,0.62,-0.0108,-0.0027,0.0317,0.1219,3.85,-10.63,-0.0069,-0.0018,-0.0068,0.0270,0.14,0.1389,0
Mondelez International Inc Class A (MDLZ),2015-12,32.19,0.82,0.0298,-0.0313,0.12,0.38,-0.0756,-0.0990,0.2450,0.5497,2.24,-3.76,-0.0089,-0.0116,-0.0260,-0.0052,2.72,0.1504,0
Sears Holdings,2017-07,7.78,0.92,0.0254,-0.0475,0.51,0.23,-0.0547,-0.0584,0.4793,-1.0964,-2.29,-1.90,-0.0280,-0.0299,0.0685,-0.0181,0.72,-0.0645,0
Whirlpool Corp (WHR),2018-06,43.14,0.92,0.0554,-0.0400,0.27,0.17,0.0621,-0.1278,0.3586,2.8520,7.95,2.33,0.0167,-0.0345,-0.2740,0.0252,1.01,0.0189,0
Sears Holdings,2014-10,6.82,0.90,0.0215,-0.0543,0.48,0.22,-0.0680,-0.0760,0.1382,17.4667,126.41,-6.28,-0.0323,-0.0361,-4.5667,-0.0225,15.72,-0.5701,0
Sears Holdings,2018-04,10.74,0.80,0.0255,-0.1328,0.40,0.21,-0.1273,-0.1467,0.7111,-1.2592,-1.77,-2.22,-0.0505,-0.0582,0.1031,-0.0413,7.67,-0.2221,0
Sears Holdings,2017-10,9.30,0.80,0.0244,-0.1357,0.45,0.19,-0.1984,-0.1525,0.5374,-1.0988,-2.04,-5.34,-0.0886,-0.0681,0.1393,-0.0777,2.72,-0.1733,0
Sears Holdings,2018-07,9.25,0.90,0.0278,-0.0590,0.46,0.22,-0.0717,-0.1596,0.7141,-1.1254,-1.58,-1.21,-0.0329,-0.0732,0.1154,-0.0234,-0.81,0.0230,0
